x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,yvliang
1.764,-0.321,-1.029,-3.792,1.011,-3.792,4.05,-0.964,-1.522,-3.444,4.089,-8.418,
1.767,-0.322,-1.027,-3.805,1.014,-3.805,4.051,-1.064,-1.517,-3.436,4.092,-8.401,
1.766,-0.309,-1.026,-3.801,1.013,-3.801,4.055,-0.926,-1.521,-3.426,4.083,-8.41,
1.762,-0.319,-1.026,-3.806,1.015,-3.806,4.059,-1.068,-1.517,-3.434,4.085,-8.418,
1.773,-0.319,-1.025,-3.809,1.007,-3.809,4.056,-0.94,-1.515,-3.429,4.094,-8.428,
1.773,-0.317,-1.027,-3.801,1.01,-3.801,4.056,-1.08,-1.535,-3.437,4.093,-8.427,
1.763,-0.309,-1.028,-3.8,1.013,-3.8,4.053,-0.993,-1.524,-3.434,4.105,-8.42,
1.77,-0.312,-1.032,-3.804,1.013,-3.804,4.051,-0.909,-1.528,-3.44,4.087,-8.409,
1.767,-0.324,-1.03,-3.809,1.008,-3.809,4.046,-0.932,-1.514,-3.437,4.09,-8.418,
1.776,-0.316,-1.022,-3.814,1.011,-3.814,4.043,-0.959,-1.523,-3.452,4.093,-8.421,
1.764,-0.32,-1.024,-3.816,1.014,-3.816,4.05,-1.05,-1.524,-3.436,4.089,-8.427,
1.765,-0.306,-1.022,-3.816,1.022,-3.816,4.046,-1.118,-1.511,-3.448,4.101,-8.417,
1.765,-0.313,-1.019,-3.827,1.011,-3.827,4.027,-1.457,-1.519,-3.452,4.099,-8.415,
1.778,-0.314,-1.023,-3.823,1.015,-3.823,4.007,-1.622,-1.521,-3.445,4.098,-8.431,
1.772,-0.311,-1.016,-3.823,1.007,-3.823,4.031,-1.314,-1.52,-3.452,4.086,-8.412,
1.77,-0.321,-1.014,-3.823,1.024,-3.823,4.02,-1.32,-1.525,-3.444,4.097,-8.419,
1.773,-0.31,-1.016,-3.831,1.006,-3.831,4.024,-1.394,-1.522,-3.446,4.098,-8.407,
1.785,-0.309,-1.018,-3.826,1.017,-3.826,4.019,-1.6,-1.525,-3.449,4.097,-8.408,
1.774,-0.306,-1.018,-3.822,1.017,-3.822,4.015,-1.585,-1.525,-3.439,4.095,-8.417,
1.781,-0.314,-1.019,-3.814,1.018,-3.814,4.014,-1.696,-1.522,-3.455,4.09,-8.406,
1.78,-0.31,-1.022,-3.823,1.015,-3.823,4.04,-1.267,-1.52,-3.446,4.098,-8.417,
1.776,-0.311,-1.021,-3.818,1.014,-3.818,4.04,-0.96,-1.525,-3.439,4.097,-8.395,
1.771,-0.305,-1.023,-3.823,1.012,-3.823,4.032,-1.203,-1.522,-3.443,4.094,-8.424,
1.772,-0.31,-1.025,-3.817,1.017,-3.817,4.025,-1.257,-1.52,-3.437,4.092,-8.408,
1.774,-0.294,-1.028,-3.815,1.011,-3.815,4.011,-1.501,-1.523,-3.443,4.105,-8.416,
1.78,-0.304,-1.026,-3.809,1.009,-3.809,4.008,-1.569,-1.527,-3.436,4.1,-8.413,
1.777,-0.301,-1.035,-3.812,1.004,-3.812,4.016,-1.558,-1.523,-3.45,4.105,-8.421,
1.776,-0.297,-1.025,-3.815,1.01,-3.815,4.005,-1.476,-1.526,-3.443,4.099,-8.415,
1.779,-0.304,-1.026,-3.824,1.01,-3.824,4.005,-1.606,-1.526,-3.454,4.102,-8.424,
1.777,-0.309,-1.023,-3.828,1.01,-3.828,4.008,-1.599,-1.522,-3.449,4.112,-8.407,
1.778,-0.31,-1.026,-3.821,1.001,-3.821,4.014,-1.569,-1.522,-3.448,4.104,-8.411,
1.782,-0.306,-1.035,-3.83,1.012,-3.83,4.009,-1.589,-1.516,-3.445,4.114,-8.414,
1.779,-0.309,-1.023,-3.832,1.013,-3.832,4.008,-1.58,-1.523,-3.452,4.114,-8.401,
1.773,-0.306,-1.02,-3.836,1.017,-3.836,4.005,-1.637,-1.511,-3.428,4.1,-8.402,
1.777,-0.303,-1.026,-3.835,1.013,-3.835,4.007,-1.584,-1.524,-3.455,4.108,-8.421,
1.779,-0.306,-1.015,-3.842,1.017,-3.842,4.001,-1.623,-1.519,-3.452,4.106,-8.4,
1.773,-0.311,-1.021,-3.847,1.016,-3.847,4.002,-1.638,-1.525,-3.447,4.109,-8.4,
1.769,-0.309,-1.024,-3.865,1.015,-3.865,3.997,-1.626,-1.522,-3.451,4.103,-8.405,
1.766,-0.306,-1.017,-3.856,1.013,-3.856,4.008,-1.632,-1.528,-3.443,4.11,-8.41,
1.775,-0.309,-1.018,-3.861,1.013,-3.861,4.001,-1.62,-1.527,-3.458,4.113,-8.414,
1.776,-0.31,-1.019,-3.864,1.008,-3.864,4.005,-1.616,-1.525,-3.45,4.105,-8.407,
1.772,-0.31,-1.017,-3.862,1.01,-3.862,4.011,-1.596,-1.524,-3.441,4.109,-8.39,
1.78,-0.307,-1.017,-3.853,1.017,-3.853,4.019,-1.45,-1.528,-3.441,4.101,-8.397,
1.781,-0.306,-1.013,-3.831,1.01,-3.831,4.014,-1.413,-1.531,-3.443,4.105,-8.406,
1.777,-0.316,-1.018,-3.818,1.02,-3.818,4.038,-1.166,-1.522,-3.452,4.096,-8.407,
1.777,-0.304,-1.016,-3.83,1.013,-3.83,4.03,-1.229,-1.528,-3.447,4.104,-8.419,
1.775,-0.31,-1.013,-3.827,1.02,-3.827,4.023,-1.43,-1.521,-3.432,4.11,-8.396,
1.776,-0.307,-1.026,-3.845,1.017,-3.845,4.02,-1.507,-1.526,-3.433,4.11,-8.396,
1.782,-0.299,-1.019,-3.843,1.013,-3.843,4.02,-1.404,-1.519,-3.441,4.114,-8.397,
1.783,-0.301,-1.018,-3.85,1.021,-3.85,4.015,-1.48,-1.53,-3.449,4.119,-8.392,
1.772,-0.304,-1.024,-3.852,1.016,-3.852,4.017,-1.461,-1.526,-3.443,4.109,-8.409,
1.771,-0.295,-1.021,-3.85,1.014,-3.85,4.019,-1.362,-1.526,-3.437,4.116,-8.405,
1.779,-0.301,-1.022,-3.84,1.013,-3.84,4.025,-1.354,-1.519,-3.45,4.123,-8.413,
1.782,-0.303,-1.031,-3.843,1.008,-3.843,4.025,-1.319,-1.527,-3.448,4.119,-8.4,
1.779,-0.295,-1.013,-3.843,1.009,-3.843,4.037,-1.078,-1.532,-3.443,4.12,-8.396,
1.781,-0.3,-1.019,-3.836,1.011,-3.836,4.034,-1.09,-1.523,-3.453,4.117,-8.388,
1.781,-0.312,-1.023,-3.842,1.006,-3.842,4.04,-1.141,-1.518,-3.432,4.125,-8.39,
1.773,-0.304,-1.019,-3.834,1.014,-3.834,4.033,-1.157,-1.525,-3.44,4.115,-8.409,
1.777,-0.302,-1.018,-3.84,1.011,-3.84,4.028,-1.212,-1.528,-3.447,4.115,-8.397,
1.781,-0.315,-1.017,-3.849,1.012,-3.849,4.029,-1.23,-1.53,-3.43,4.113,-8.396,
1.781,-0.301,-1.028,-3.852,1.01,-3.852,4.02,-1.375,-1.536,-3.448,4.117,-8.4,
1.777,-0.303,-1.026,-3.847,1.012,-3.847,4.017,-1.462,-1.529,-3.45,4.12,-8.392,
1.773,-0.303,-1.023,-3.842,1.015,-3.842,4.007,-1.549,-1.526,-3.441,4.125,-8.397,
1.776,-0.3,-1.019,-3.852,1.009,-3.852,4.013,-1.56,-1.524,-3.457,4.117,-8.39,
1.773,-0.305,-1.016,-3.86,1.01,-3.86,4.016,-1.443,-1.516,-3.441,4.114,-8.4,
1.781,-0.307,-1.016,-3.848,1.019,-3.848,4.023,-1.469,-1.519,-3.431,4.117,-8.388,
1.774,-0.307,-1.027,-3.826,1.015,-3.826,4.026,-1.319,-1.523,-3.445,4.104,-8.397,
1.772,-0.309,-1.02,-3.832,1.021,-3.832,4.044,-1.094,-1.526,-3.433,4.103,-8.377,
1.778,-0.301,-1.021,-3.837,1.013,-3.837,4.031,-1.029,-1.521,-3.439,4.108,-8.393,
1.769,-0.297,-1.014,-3.842,1.005,-3.842,4.034,-1.042,-1.528,-3.438,4.111,-8.393,
1.777,-0.311,-1.02,-3.838,1.013,-3.838,4.045,-1.018,-1.529,-3.444,4.103,-8.383,
1.769,-0.301,-1.03,-3.831,1.018,-3.831,4.019,-1.322,-1.528,-3.435,4.117,-8.378,
1.776,-0.303,-1.022,-3.841,1.02,-3.841,4.022,-1.347,-1.533,-3.438,4.107,-8.381,
1.772,-0.304,-1.022,-3.835,1.003,-3.835,4.01,-1.444,-1.528,-3.447,4.118,-8.389,
1.778,-0.306,-1.014,-3.835,1.006,-3.835,4.027,-1.382,-1.536,-3.435,4.125,-8.378,
1.774,-0.294,-1.028,-3.831,1.005,-3.831,4.032,-1.332,-1.526,-3.45,4.119,-8.396,
1.785,-0.294,-1.019,-3.833,1.005,-3.833,4.034,-1.224,-1.527,-3.434,4.116,-8.383,
1.781,-0.305,-1.014,-3.846,1.007,-3.846,4.042,-1.089,-1.534,-3.436,4.115,-8.385,
1.779,-0.304,-1.019,-3.831,0.999,-3.831,4.037,-1.157,-1.529,-3.443,4.119,-8.382,
1.779,-0.299,-1.02,-3.844,1.013,-3.844,4.042,-1.207,-1.525,-3.445,4.129,-8.381,
1.781,-0.298,-1.014,-3.829,1.005,-3.829,4.036,-1.094,-1.526,-3.443,4.113,-8.378,
1.774,-0.31,-1.023,-3.842,1.003,-3.842,4.038,-1.213,-1.532,-3.434,4.124,-8.395,
1.778,-0.302,-1.025,-3.832,1.02,-3.832,4.032,-1.169,-1.529,-3.441,4.117,-8.399,
1.772,-0.289,-1.018,-3.837,1.007,-3.837,4.033,-1.26,-1.531,-3.45,4.121,-8.376,
1.778,-0.296,-1.02,-3.843,1.008,-3.843,4.03,-1.348,-1.531,-3.432,4.116,-8.384,
1.78,-0.299,-1.018,-3.835,1.008,-3.835,4.019,-1.445,-1.526,-3.424,4.116,-8.38,
1.781,-0.303,-1.024,-3.841,1.01,-3.841,4.02,-1.397,-1.53,-3.437,4.117,-8.377,
1.779,-0.302,-1.015,-3.844,1.002,-3.844,4.019,-1.537,-1.526,-3.431,4.122,-8.395,
1.773,-0.306,-1.017,-3.832,1.009,-3.832,4.021,-1.483,-1.538,-3.449,4.118,-8.377,
1.777,-0.297,-1.015,-3.804,1.007,-3.804,4.03,-1.232,-1.536,-3.439,4.106,-8.369,
1.778,-0.302,-1.025,-3.803,1.013,-3.803,4.04,-1.02,-1.526,-3.443,4.098,-8.36,
1.775,-0.291,-1.02,-3.809,1.012,-3.809,4.052,-0.956,-1.53,-3.434,4.102,-8.37,
1.778,-0.3,-1.012,-3.786,1.008,-3.786,4.044,-0.975,-1.532,-3.441,4.107,-8.375,
1.78,-0.309,-1.02,-3.786,1.003,-3.786,4.046,-0.937,-1.523,-3.446,4.101,-8.371,
1.772,-0.301,-1.027,-3.795,1.017,-3.795,4.04,-1.075,-1.533,-3.445,4.118,-8.369,
1.779,-0.302,-1.021,-3.805,1.011,-3.805,4.037,-1.138,-1.528,-3.435,4.106,-8.374,
1.78,-0.298,-1.023,-3.812,1.009,-3.812,4.04,-1.255,-1.526,-3.434,4.113,-8.359,
1.772,-0.301,-1.035,-3.815,1.011,-3.815,4.032,-1.217,-1.536,-3.435,4.105,-8.374,
1.781,-0.293,-1.017,-3.812,1.004,-3.812,4.038,-1.263,-1.539,-3.426,4.112,-8.368,
1.769,-0.292,-1.024,-3.827,1.01,-3.827,4.043,-1.065,-1.533,-3.442,4.119,-8.376,
1.777,-0.301,-1.026,-3.825,1.015,-3.825,4.053,-0.951,-1.531,-3.432,4.116,-8.367,
1.778,-0.299,-1.023,-3.817,1.006,-3.817,4.044,-0.946,-1.54,-3.431,4.112,-8.374,
1.778,-0.296,-1.015,-3.814,1.01,-3.814,4.047,-0.954,-1.527,-3.426,4.114,-8.373,
1.774,-0.301,-1.019,-3.808,1.014,-3.808,4.04,-1.137,-1.524,-3.436,4.106,-8.376,
1.774,-0.289,-1.031,-3.794,1.009,-3.794,4.03,-1.059,-1.528,-3.435,4.11,-8.372,
1.777,-0.295,-1.031,-3.8,1.012,-3.8,4.042,-1.046,-1.53,-3.428,4.109,-8.378,
1.767,-0.307,-1.025,-3.799,1.01,-3.799,4.048,-1.071,-1.529,-3.434,4.113,-8.374,
1.771,-0.297,-1.031,-3.813,1.011,-3.813,4.043,-1.057,-1.527,-3.428,4.111,-8.375,
1.781,-0.306,-1.032,-3.812,1.006,-3.812,4.044,-1.153,-1.534,-3.429,4.119,-8.372,
1.774,-0.303,-1.021,-3.817,1.007,-3.817,4.041,-1.201,-1.541,-3.438,4.115,-8.37,
1.779,-0.294,-1.024,-3.825,0.999,-3.825,4.047,-1.081,-1.52,-3.424,4.116,-8.373,
1.777,-0.295,-1.028,-3.816,1.011,-3.816,4.048,-1.07,-1.53,-3.419,4.115,-8.358,
1.781,-0.295,-1.033,-3.809,1.007,-3.809,4.042,-1.016,-1.528,-3.437,4.101,-8.371,
1.779,-0.297,-1.025,-3.802,1.012,-3.802,4.041,-0.954,-1.527,-3.43,4.109,-8.365,
1.781,-0.303,-1.031,-3.812,1.007,-3.812,4.049,-0.92,-1.531,-3.43,4.113,-8.358,
1.772,-0.292,-1.025,-3.802,1.004,-3.802,4.039,-0.885,-1.536,-3.426,4.115,-8.37,
1.769,-0.3,-1.023,-3.791,1.011,-3.791,4.037,-0.888,-1.528,-3.428,4.114,-8.372,
1.776,-0.306,-1.024,-3.81,1.006,-3.81,4.043,-0.928,-1.538,-3.437,4.116,-8.363,
1.78,-0.294,-1.031,-3.808,1.009,-3.808,4.045,-1.024,-1.528,-3.422,4.114,-8.368,
1.769,-0.284,-1.029,-3.812,1.005,-3.812,4.038,-1.117,-1.526,-3.419,4.119,-8.371,
1.781,-0.3,-1.022,-3.813,1.002,-3.813,4.035,-1.146,-1.533,-3.421,4.128,-8.377,
1.779,-0.286,-1.024,-3.808,1.001,-3.808,4.041,-1.171,-1.525,-3.434,4.13,-8.381,
1.782,-0.289,-1.021,-3.809,1.007,-3.809,4.034,-1.151,-1.527,-3.427,4.123,-8.354,
1.782,-0.294,-1.025,-3.803,1.006,-3.803,4.04,-1.198,-1.523,-3.42,4.123,-8.374,
1.783,-0.291,-1.026,-3.811,1.001,-3.811,4.035,-1.148,-1.525,-3.426,4.131,-8.365,
1.774,-0.292,-1.03,-3.806,1.001,-3.806,4.035,-1.167,-1.529,-3.428,4.132,-8.37,
1.781,-0.269,-1.022,-3.814,1.007,-3.814,4.033,-1.082,-1.52,-3.441,4.125,-8.362,
1.776,-0.28,-1.025,-3.814,1,-3.814,4.036,-1.179,-1.524,-3.423,4.13,-8.366,
1.779,-0.296,-1.033,-3.808,1,-3.808,4.037,-1.117,-1.535,-3.428,4.131,-8.37,
1.78,-0.29,-1.021,-3.817,1.011,-3.817,4.029,-1.274,-1.532,-3.432,4.125,-8.376,
1.776,-0.288,-1.021,-3.816,1.003,-3.816,4.03,-1.251,-1.53,-3.425,4.12,-8.368,
1.775,-0.295,-1.025,-3.822,0.996,-3.822,4.025,-1.32,-1.529,-3.42,4.132,-8.373,
1.778,-0.296,-1.019,-3.811,0.999,-3.811,4.013,-1.507,-1.525,-3.427,4.115,-8.375,
1.774,-0.289,-1.014,-3.817,1.007,-3.817,4.016,-1.683,-1.528,-3.424,4.119,-8.367,
1.772,-0.292,-1.023,-3.813,0.994,-3.813,4.019,-1.536,-1.531,-3.432,4.121,-8.361,
1.771,-0.294,-1.025,-3.808,1.008,-3.808,4.021,-1.595,-1.522,-3.438,4.108,-8.358,
1.779,-0.297,-1.02,-3.794,1.008,-3.794,4.02,-1.512,-1.527,-3.425,4.11,-8.363,
1.773,-0.286,-1.019,-3.793,1.011,-3.793,4.028,-1.401,-1.531,-3.421,4.105,-8.366,
1.771,-0.297,-1.027,-3.789,1.011,-3.789,4.041,-1.183,-1.535,-3.427,4.121,-8.357,
1.773,-0.293,-1.027,-3.791,1.002,-3.791,4.042,-0.972,-1.53,-3.436,4.108,-8.355,
1.779,-0.29,-1.021,-3.768,1.01,-3.768,4.05,-0.914,-1.533,-3.429,4.111,-8.357,
1.776,-0.293,-1.024,-3.768,1.007,-3.768,4.054,-0.978,-1.532,-3.43,4.11,-8.332,
1.78,-0.294,-1.032,-3.776,1.006,-3.776,4.055,-1.088,-1.524,-3.416,4.109,-8.353,
1.776,-0.298,-1.028,-3.784,1.003,-3.784,4.053,-0.987,-1.529,-3.424,4.108,-8.358,
1.778,-0.293,-1.021,-3.794,1.001,-3.794,4.047,-1.023,-1.53,-3.43,4.113,-8.335,
1.773,-0.295,-1.019,-3.796,1.002,-3.796,4.055,-1.086,-1.531,-3.421,4.111,-8.346,
1.775,-0.294,-1.026,-3.785,1.002,-3.785,4.05,-1.123,-1.528,-3.417,4.11,-8.353,
1.768,-0.298,-1.029,-3.778,1.011,-3.778,4.056,-1.105,-1.54,-3.415,4.114,-8.361,
1.776,-0.292,-1.021,-3.778,1.003,-3.778,4.056,-0.89,-1.532,-3.415,4.112,-8.361,
1.773,-0.305,-1.03,-3.769,1.008,-3.769,4.056,-0.871,-1.528,-3.417,4.11,-8.358,
1.77,-0.298,-1.03,-3.784,1.011,-3.784,4.06,-0.89,-1.531,-3.417,4.111,-8.351,
1.776,-0.294,-1.029,-3.779,1.012,-3.779,4.055,-0.992,-1.534,-3.415,4.107,-8.337,
1.769,-0.297,-1.038,-3.795,1.002,-3.795,4.056,-0.923,-1.533,-3.418,4.114,-8.346,
1.773,-0.287,-1.026,-3.793,1.008,-3.793,4.057,-1.01,-1.536,-3.419,4.112,-8.353,
1.775,-0.305,-1.028,-3.776,1.004,-3.776,4.048,-1.053,-1.528,-3.425,4.106,-8.356,
1.773,-0.294,-1.028,-3.774,1.003,-3.774,4.049,-1.089,-1.528,-3.422,4.11,-8.349,
1.773,-0.296,-1.031,-3.772,1,-3.772,4.056,-0.975,-1.526,-3.424,4.108,-8.349,
1.773,-0.292,-1.03,-3.81,1.012,-3.81,4.051,-1.068,-1.529,-3.402,4.113,-8.356,
1.776,-0.293,-1.034,-3.803,1.014,-3.803,4.055,-1.004,-1.533,-3.421,4.103,-8.361,
1.778,-0.281,-1.032,-3.794,1.007,-3.794,4.052,-1.101,-1.518,-3.429,4.115,-8.357,
1.775,-0.292,-1.028,-3.786,1.001,-3.786,4.051,-1.089,-1.535,-3.435,4.11,-8.351,
1.774,-0.293,-1.034,-3.77,1.008,-3.77,4.048,-0.944,-1.538,-3.425,4.113,-8.355,
1.775,-0.298,-1.031,-3.776,1.009,-3.776,4.058,-0.919,-1.527,-3.413,4.11,-8.35,
1.776,-0.286,-1.034,-3.792,1.015,-3.792,4.049,-0.817,-1.527,-3.416,4.104,-8.337,
1.76,-0.289,-1.028,-3.791,1.014,-3.791,4.06,-0.882,-1.527,-3.418,4.108,-8.355,
1.767,-0.285,-1.028,-3.806,1.008,-3.806,4.061,-0.871,-1.531,-3.41,4.102,-8.35,
1.781,-0.282,-1.022,-3.746,1.004,-3.746,4.057,-0.995,-1.525,-3.413,4.116,-8.355,
1.774,-0.298,-1.03,-3.796,1.005,-3.796,4.061,-0.912,-1.531,-3.412,4.118,-8.365,
1.779,-0.292,-1.033,-3.787,0.999,-3.787,4.058,-0.888,-1.527,-3.406,4.113,-8.364,
1.77,-0.299,-1.035,-3.781,1.008,-3.781,4.055,-0.898,-1.527,-3.41,4.114,-8.358,
1.773,-0.296,-1.03,-3.801,1.007,-3.801,4.052,-0.862,-1.529,-3.421,4.109,-8.353,
1.774,-0.292,-1.027,-3.792,1.01,-3.792,4.053,-0.842,-1.535,-3.409,4.11,-8.349,
1.774,-0.293,-1.035,-3.787,1.003,-3.787,4.052,-0.893,-1.525,-3.413,4.109,-8.359,
1.771,-0.291,-1.025,-3.786,1.007,-3.786,4.054,-0.885,-1.528,-3.409,4.102,-8.361,
1.778,-0.293,-1.024,-3.782,1.011,-3.782,4.05,-0.908,-1.523,-3.414,4.114,-8.352,
1.781,-0.292,-1.027,-3.793,1.005,-3.793,4.054,-0.899,-1.532,-3.411,4.104,-8.312,
1.773,-0.29,-1.028,-3.793,1.007,-3.793,4.053,-0.902,-1.523,-3.412,4.104,-8.35,
1.773,-0.291,-1.023,-3.795,1.005,-3.795,4.054,-0.928,-1.526,-3.41,4.101,-8.365,
1.767,-0.295,-1.021,-3.808,1,-3.808,4.055,-0.998,-1.536,-3.42,4.106,-8.359,
1.772,-0.298,-1.032,-3.796,1.005,-3.796,4.057,-0.935,-1.536,-3.407,4.102,-8.35,
1.78,-0.301,-1.036,-3.796,0.997,-3.796,4.049,-0.989,-1.527,-3.403,4.107,-8.363,
1.77,-0.29,-1.032,-3.791,1.004,-3.791,4.054,-0.933,-1.532,-3.405,4.114,-8.357,
1.777,-0.288,-1.028,-3.783,1.008,-3.783,4.057,-0.917,-1.524,-3.413,4.098,-8.369,
1.773,-0.291,-1.024,-3.722,1.004,-3.722,4.049,-0.892,-1.528,-3.399,4.109,-8.351,
1.779,-0.295,-1.033,-3.763,1.001,-3.763,4.05,-0.879,-1.532,-3.406,4.104,-8.352,
1.775,-0.289,-1.022,-3.748,1.003,-3.748,4.045,-0.816,-1.53,-3.399,4.113,-8.363,
1.77,-0.291,-1.031,-3.748,1,-3.748,4.047,-0.826,-1.528,-3.401,4.109,-8.368,
1.773,-0.296,-1.026,-3.766,1.001,-3.766,4.056,-0.814,-1.527,-3.394,4.106,-8.362,
1.772,-0.293,-1.034,-3.767,1.009,-3.767,4.047,-0.881,-1.532,-3.398,4.106,-8.363,
1.773,-0.294,-1.042,-3.779,1.014,-3.779,4.053,-0.881,-1.528,-3.41,4.113,-8.373,
1.779,-0.284,-1.035,-3.794,1.007,-3.794,4.052,-0.927,-1.53,-3.416,4.115,-8.37,
1.779,-0.292,-1.039,-3.783,1.007,-3.783,4.052,-0.94,-1.53,-3.401,4.109,-8.368,
1.783,-0.288,-1.034,-3.78,0.995,-3.78,4.057,-0.926,-1.527,-3.404,4.118,-8.381,
1.775,-0.294,-1.037,-3.778,0.999,-3.778,4.052,-0.883,-1.53,-3.397,4.113,-8.376,
1.776,-0.285,-1.037,-3.775,0.994,-3.775,4.049,-0.873,-1.534,-3.402,4.11,-8.373,
1.772,-0.293,-1.033,-3.776,1.002,-3.776,4.051,-0.86,-1.524,-3.404,4.121,-8.376,
1.772,-0.287,-1.032,-3.777,0.992,-3.777,4.049,-0.876,-1.53,-3.398,4.117,-8.377,
1.778,-0.289,-1.032,-3.776,1,-3.776,4.045,-0.874,-1.523,-3.401,4.113,-8.376,
1.773,-0.296,-1.038,-3.781,1.007,-3.781,4.042,-0.881,-1.536,-3.4,4.116,-8.39,
1.767,-0.297,-1.029,-3.777,1.004,-3.777,4.043,-0.922,-1.539,-3.402,4.124,-8.363,
1.774,-0.296,-1.032,-3.78,0.999,-3.78,4.049,-0.904,-1.533,-3.397,4.114,-8.395,
1.769,-0.297,-1.034,-3.778,1,-3.778,4.044,-1.068,-1.531,-3.41,4.111,-8.384,
1.78,-0.288,-1.031,-3.792,0.997,-3.792,4.038,-1.162,-1.538,-3.401,4.11,-8.384,
1.769,-0.286,-1.037,-3.796,1.002,-3.796,4.044,-1.063,-1.529,-3.4,4.105,-8.388,
1.772,-0.292,-1.035,-3.795,1.012,-3.795,4.038,-1.092,-1.529,-3.395,4.105,-8.384,
1.771,-0.292,-1.027,-3.776,0.995,-3.776,4.036,-1.084,-1.528,-3.397,4.103,-8.38,
1.764,-0.283,-1.033,-3.783,1.008,-3.783,4.033,-1.202,-1.53,-3.398,4.105,-8.387,
1.781,-0.293,-1.035,-3.772,1.002,-3.772,4.047,-0.932,-1.53,-3.398,4.097,-8.368,
1.771,-0.292,-1.031,-3.763,1.004,-3.763,4.048,-0.877,-1.532,-3.406,4.101,-8.379,
1.77,-0.289,-1.03,-3.755,1.002,-3.755,4.041,-0.825,-1.535,-3.4,4.095,-8.386,
1.766,-0.288,-1.028,-3.774,1.006,-3.774,4.036,-0.825,-1.525,-3.402,4.104,-8.38,
1.774,-0.286,-1.034,-3.787,1.008,-3.787,4.039,-0.843,-1.524,-3.394,4.098,-8.382,
1.768,-0.283,-1.03,-3.784,1.007,-3.784,4.049,-0.922,-1.53,-3.392,4.111,-8.386,
1.776,-0.287,-1.039,-3.77,1.006,-3.77,4.043,-0.939,-1.524,-3.405,4.106,-8.383,
1.768,-0.289,-1.035,-3.782,0.995,-3.782,4.055,-0.922,-1.531,-3.397,4.113,-8.391,
1.765,-0.292,-1.037,-3.765,1.001,-3.765,4.054,-0.937,-1.532,-3.408,4.104,-8.372,
1.777,-0.292,-1.029,-3.771,0.995,-3.771,4.046,-0.919,-1.525,-3.396,4.105,-8.394,
1.769,-0.288,-1.038,-3.782,0.997,-3.782,4.053,-0.865,-1.53,-3.405,4.107,-8.387,
1.773,-0.288,-1.033,-3.773,0.996,-3.773,4.042,-0.858,-1.525,-3.4,4.107,-8.398,
1.77,-0.288,-1.022,-3.774,0.995,-3.774,4.044,-0.875,-1.529,-3.395,4.117,-8.392,
1.767,-0.289,-1.024,-3.771,1.002,-3.771,4.05,-0.888,-1.521,-3.389,4.108,-8.392,
1.771,-0.285,-1.031,-3.773,1,-3.773,4.041,-0.864,-1.523,-3.395,4.109,-8.394,
1.774,-0.301,-1.033,-3.783,0.997,-3.783,4.053,-0.874,-1.526,-3.402,4.112,-8.393,
1.773,-0.287,-1.034,-3.773,0.997,-3.773,4.036,-0.865,-1.526,-3.399,4.104,-8.39,
1.773,-0.288,-1.032,-3.77,0.993,-3.77,4.037,-0.865,-1.522,-3.405,4.102,-8.377,
1.776,-0.294,-1.031,-3.764,1,-3.764,4.052,-0.902,-1.534,-3.398,4.108,-8.36,
1.762,-0.295,-1.034,-3.776,1.003,-3.776,4.041,-0.959,-1.531,-3.4,4.108,-8.384,
1.76,-0.284,-1.035,-3.765,0.999,-3.765,4.045,-0.925,-1.528,-3.394,4.109,-8.387,
1.771,-0.296,-1.038,-3.766,1.004,-3.766,4.044,-0.972,-1.527,-3.399,4.099,-8.392,
1.767,-0.299,-1.039,-3.768,1.004,-3.768,4.04,-0.983,-1.536,-3.398,4.108,-8.376,
1.774,-0.287,-1.036,-3.775,1.007,-3.775,4.046,-0.975,-1.533,-3.398,4.097,-8.377,
1.771,-0.292,-1.035,-3.767,0.998,-3.767,4.04,-0.889,-1.526,-3.394,4.093,-8.38,
1.765,-0.299,-1.039,-3.766,0.997,-3.766,4.039,-0.811,-1.535,-3.402,4.098,-8.39,
1.769,-0.299,-1.033,-3.774,1.003,-3.774,4.037,-0.737,-1.531,-3.397,4.096,-8.384,
1.771,-0.302,-1.039,-3.768,1.001,-3.768,4.035,-0.761,-1.534,-3.409,4.096,-8.397,
1.77,-0.292,-1.037,-3.77,0.998,-3.77,4.032,-0.804,-1.527,-3.395,4.09,-8.387,
1.765,-0.291,-1.032,-3.781,1.002,-3.781,4.043,-0.857,-1.523,-3.404,4.106,-8.393,
1.77,-0.288,-1.035,-3.776,0.996,-3.776,4.039,-1.063,-1.529,-3.401,4.11,-8.39,
1.771,-0.285,-1.034,-3.78,1.005,-3.78,4.038,-0.972,-1.527,-3.399,4.097,-8.386,
1.776,-0.285,-1.037,-3.781,0.995,-3.781,4.033,-1.14,-1.531,-3.411,4.108,-8.376,
1.777,-0.29,-1.041,-3.779,0.997,-3.779,4.027,-1.272,-1.536,-3.4,4.105,-8.395,
1.77,-0.293,-1.041,-3.779,1.002,-3.779,4.039,-1.167,-1.541,-3.417,4.102,-8.394,
1.765,-0.291,-1.035,-3.775,1.003,-3.775,4.037,-0.909,-1.53,-3.405,4.111,-8.389,
1.776,-0.288,-1.045,-3.763,1,-3.763,4.029,-0.87,-1.534,-3.403,4.104,-8.386,
1.776,-0.277,-1.033,-3.768,1.004,-3.768,4.028,-0.973,-1.534,-3.394,4.099,-8.398,
